% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.736	1	12	74	7	26	20	161	1
0.737	1	15	74	8	82	20	161	0
0.737	1	7	74	8	88	20	161	0
0.737	1	14	74	8	35	20	161	1
0.737	1	13	74	8	43	20	161	1
0.738	1	4	74	9	93	20	161	0
0.738	1	6	74	9	97	20	161	0
0.738	1	5	74	9	54	20	161	1
0.738	1	3	74	9	62	20	161	1
0.739	1	2	74	10	100	20	161	0
0.739	1	9	74	10	102	20	161	0
0.739	1	11	74	10	69	20	161	1
0.739	1	8	74	10	75	20	161	1
0.74	1	1	75	1	1	20	161	0
0.74	1	10	75	1	14	20	161	0
0.74	1	15	75	1	82	20	161	1
0.74	1	7	75	1	88	20	161	1
0.741	1	12	75	2	26	20	161	0
0.741	1	14	75	2	35	20	161	0
0.741	1	4	75	2	93	20	161	1
0.741	1	6	75	2	97	20	161	1
0.742	1	13	75	3	43	20	161	0
0.742	1	5	75	3	54	20	161	0
0.742	1	2	75	3	100	20	161	1
0.742	1	9	75	3	102	20	161	1
0.743	1	3	75	4	62	20	161	0
0.743	1	11	75	4	69	20	161	0
0.743	1	1	75	4	1	20	161	1
0.743	1	10	75	4	14	20	161	1
0.744	1	8	75	5	75	20	161	0
0.744	1	15	75	5	82	20	161	0
0.744	1	12	75	5	26	20	161	1
0.744	1	14	75	5	35	20	161	1
0.745	1	7	75	6	88	20	161	0
0.745	1	4	75	6	93	20	161	0
0.745	1	13	75	6	43	20	161	1
0.745	1	5	75	6	54	20	161	1
0.746	1	6	75	7	97	20	161	0
0.746	1	2	75	7	100	20	161	0
0.746	1	3	75	7	62	20	161	1
0.746	1	11	75	7	69	20	161	1
0.747	1	9	75	8	102	20	161	0
0.747	1	1	75	8	1	20	161	0
0.747	1	8	75	8	75	20	161	1
0.747	1	15	75	8	82	20	161	1
0.748	1	10	75	9	14	20	161	0
0.748	1	12	75	9	26	20	161	0
0.748	1	7	75	9	88	20	161	1
0.748	1	4	75	9	93	20	161	1
0.749	1	14	75	10	35	20	161	0
0.749	1	13	75	10	43	20	161	0
0.749	1	6	75	10	97	20	161	1
0.749	1	2	75	10	100	20	161	1
0.75	1	5	76	1	54	20	161	0
0.75	1	3	76	1	62	20	161	0
0.75	1	9	76	1	102	20	161	1
0.75	1	1	76	1	1	20	161	1
0.751	1	11	76	2	69	20	161	0
0.751	1	8	76	2	75	20	161	0
0.751	1	10	76	2	14	20	161	1
0.751	1	12	76	2	26	20	161	1
0.752	1	15	76	3	82	20	161	0
0.752	1	7	76	3	88	20	161	0
0.752	1	14	76	3	35	20	161	1
0.752	1	13	76	3	43	20	161	1
0.753	1	4	76	4	93	20	161	0
0.753	1	6	76	4	97	20	161	0
0.753	1	5	76	4	54	20	161	1
0.753	1	3	76	4	62	20	161	1
0.754	1	2	76	5	100	20	161	0
0.754	1	9	76	5	102	20	161	0
0.754	1	11	76	5	69	20	161	1
0.754	1	8	76	5	75	20	161	1
0.755	1	1	76	6	1	20	161	0
0.755	1	10	76	6	14	20	161	0
0.755	1	15	76	6	82	20	161	1
0.755	1	7	76	6	88	20	161	1
0.756	1	12	76	7	26	20	161	0
0.756	1	14	76	7	35	20	161	0
0.756	1	4	76	7	93	20	161	1
0.756	1	6	76	7	97	20	161	1
0.757	1	13	76	8	43	20	161	0
0.757	1	5	76	8	54	20	161	0
0.757	1	2	76	8	100	20	161	1
0.757	1	9	76	8	102	20	161	1
0.758	1	3	76	9	62	20	161	0
0.758	1	11	76	9	69	20	161	0
0.758	1	1	76	9	1	20	161	1
0.758	1	10	76	9	14	20	161	1
0.759	1	8	76	10	75	20	161	0
0.759	1	15	76	10	82	20	161	0
0.759	1	12	76	10	26	20	161	1
0.759	1	14	76	10	35	20	161	1
0.76	1	7	77	1	88	20	161	0
0.76	1	4	77	1	93	20	161	0
0.76	1	13	77	1	43	20	161	1
0.76	1	5	77	1	54	20	161	1
0.761	1	6	77	2	97	20	161	0
0.761	1	2	77	2	100	20	161	0
0.761	1	3	77	2	62	20	161	1
0.761	1	11	77	2	69	20	161	1
0.762	1	9	77	3	102	20	161	0
0.762	1	1	77	3	1	20	161	0
0.762	1	8	77	3	75	20	161	1
0.762	1	15	77	3	82	20	161	1
0.763	1	10	77	4	14	20	161	0
0.763	1	12	77	4	26	20	161	0
0.763	1	7	77	4	88	20	161	1
0.763	1	4	77	4	93	20	161	1
0.764	1	14	77	5	35	20	161	0
0.764	1	13	77	5	43	20	161	0
0.764	1	6	77	5	97	20	161	1
0.764	1	2	77	5	100	20	161	1
0.765	1	5	77	6	54	20	161	0
0.765	1	3	77	6	62	20	161	0
0.765	1	9	77	6	102	20	161	1
0.765	1	1	77	6	1	20	161	1
0.766	1	11	77	7	69	20	161	0
0.766	1	8	77	7	75	20	161	0
0.766	1	10	77	7	14	20	161	1
0.766	1	12	77	7	26	20	161	1
0.767	1	15	77	8	82	20	161	0
0.767	1	7	77	8	88	20	161	0
0.767	1	14	77	8	35	20	161	1
0.767	1	13	77	8	43	20	161	1
0.768	1	4	77	9	93	20	161	0
0.768	1	6	77	9	97	20	161	0
0.768	1	5	77	9	54	20	161	1
0.768	1	3	77	9	62	20	161	1
0.769	1	2	77	10	100	20	161	0
0.769	1	9	77	10	102	20	161	0
0.769	1	11	77	10	69	20	161	1
0.769	1	8	77	10	75	20	161	1
0.77	1	1	78	1	1	20	161	0
0.77	1	10	78	1	14	20	161	0
0.77	1	15	78	1	82	20	161	1
0.77	1	7	78	1	88	20	161	1
0.771	1	12	78	2	26	20	161	0
0.771	1	14	78	2	35	20	161	0
0.771	1	4	78	2	93	20	161	1
0.771	1	6	78	2	97	20	161	1
0.772	1	13	78	3	43	20	161	0
0.772	1	5	78	3	54	20	161	0
0.772	1	2	78	3	100	20	161	1
0.772	1	9	78	3	102	20	161	1
0.773	1	3	78	4	62	20	161	0
0.773	1	11	78	4	69	20	161	0
0.773	1	1	78	4	1	20	161	1
0.773	1	10	78	4	14	20	161	1
0.774	1	8	78	5	75	20	161	0
0.774	1	15	78	5	82	20	161	0
0.774	1	12	78	5	26	20	161	1
0.774	1	14	78	5	35	20	161	1
0.775	1	7	78	6	88	20	161	0
0.775	1	4	78	6	93	20	161	0
0.775	1	13	78	6	43	20	161	1
0.775	1	5	78	6	54	20	161	1
0.776	1	6	78	7	97	20	161	0
0.776	1	2	78	7	100	20	161	0
0.776	1	3	78	7	62	20	161	1
0.776	1	11	78	7	69	20	161	1
0.777	1	9	78	8	102	20	161	0
0.777	1	1	78	8	1	20	161	0
0.777	1	8	78	8	75	20	161	1
0.777	1	15	78	8	82	20	161	1
0.778	1	10	78	9	14	20	161	0
0.778	1	12	78	9	26	20	161	0
0.778	1	7	78	9	88	20	161	1
0.778	1	4	78	9	93	20	161	1
0.779	1	14	78	10	35	20	161	0
0.779	1	13	78	10	43	20	161	0
0.779	1	6	78	10	97	20	161	1
0.779	1	2	78	10	100	20	161	1
0.78	1	5	79	1	54	20	161	0
0.78	1	3	79	1	62	20	161	0
0.78	1	9	79	1	102	20	161	1
0.78	1	1	79	1	1	20	161	1
0.781	1	11	79	2	69	20	161	0
0.781	1	8	79	2	75	20	161	0
0.781	1	10	79	2	14	20	161	1
0.781	1	12	79	2	26	20	161	1
0.782	1	15	79	3	82	20	161	0
0.782	1	7	79	3	88	20	161	0
0.782	1	14	79	3	35	20	161	1
0.782	1	13	79	3	43	20	161	1
0.783	1	4	79	4	93	20	161	0
0.783	1	6	79	4	97	20	161	0
0.783	1	5	79	4	54	20	161	1
0.783	1	3	79	4	62	20	161	1
0.784	1	2	79	5	100	20	161	0
0.784	1	9	79	5	102	20	161	0
0.784	1	11	79	5	69	20	161	1
0.784	1	8	79	5	75	20	161	1
0.785	1	1	79	6	1	20	161	0
0.785	1	10	79	6	14	20	161	0
0.785	1	15	79	6	82	20	161	1
0.785	1	7	79	6	88	20	161	1
0.786	1	12	79	7	26	20	161	0
0.786	1	14	79	7	35	20	161	0
0.786	1	4	79	7	93	20	161	1
0.786	1	6	79	7	97	20	161	1
0.787	1	13	79	8	43	20	161	0
0.787	1	5	79	8	54	20	161	0
0.787	1	2	79	8	100	20	161	1
0.787	1	9	79	8	102	20	161	1
0.788	1	3	79	9	62	20	161	0
0.788	1	11	79	9	69	20	161	0
0.788	1	1	79	9	1	20	161	1
0.788	1	10	79	9	14	20	161	1
0.789	1	8	79	10	75	20	161	0
0.789	1	15	79	10	82	20	161	0
0.789	1	12	79	10	26	20	161	1
0.789	1	14	79	10	35	20	161	1
0.79	1	7	80	1	88	20	161	0
0.79	1	4	80	1	93	20	161	0
0.79	1	13	80	1	43	20	161	1
0.79	1	5	80	1	54	20	161	1
0.791	1	6	80	2	97	20	161	0
0.791	1	2	80	2	100	20	161	0
0.791	1	3	80	2	62	20	161	1
0.791	1	11	80	2	69	20	161	1
0.792	1	9	80	3	102	20	161	0
0.792	1	1	80	3	1	20	161	0
0.792	1	8	80	3	75	20	161	1
0.792	1	15	80	3	82	20	161	1
0.793	1	10	80	4	14	20	161	0
0.793	1	12	80	4	26	20	161	0
0.793	1	7	80	4	88	20	161	1
0.793	1	4	80	4	93	20	161	1
0.794	1	14	80	5	35	20	161	0
0.794	1	13	80	5	43	20	161	0
0.794	1	6	80	5	97	20	161	1
0.794	1	2	80	5	100	20	161	1
0.795	1	5	80	6	54	20	161	0
0.795	1	3	80	6	62	20	161	0
0.795	1	9	80	6	102	20	161	1
0.795	1	1	80	6	1	20	161	1
0.796	1	11	80	7	69	20	161	0
0.796	1	8	80	7	75	20	161	0
0.796	1	10	80	7	14	20	161	1
0.796	1	12	80	7	26	20	161	1
0.797	1	15	80	8	82	20	161	0
0.797	1	7	80	8	88	20	161	0
0.797	1	14	80	8	35	20	161	1
0.797	1	13	80	8	43	20	161	1
0.798	1	4	80	9	93	20	161	0
0.798	1	6	80	9	97	20	161	0
0.798	1	5	80	9	54	20	161	1
0.798	1	3	80	9	62	20	161	1
0.799	1	2	80	10	100	20	161	0
0.799	1	9	80	10	102	20	161	0
0.799	1	11	80	10	69	20	161	1
0.799	1	8	80	10	75	20	161	1
0.8	1	1	81	1	1	20	161	0
0.8	1	10	81	1	14	20	161	0
0.8	1	15	81	1	82	20	161	1
0.8	1	7	81	1	88	20	161	1
0.801	1	12	81	2	26	20	161	0
0.801	1	14	81	2	35	20	161	0
0.801	1	4	81	2	93	20	161	1
0.801	1	6	81	2	97	20	161	1
0.802	1	13	81	3	43	20	161	0
0.802	1	5	81	3	54	20	161	0
0.802	1	2	81	3	100	20	161	1
0.802	1	9	81	3	102	20	161	1
0.803	1	3	81	4	62	20	161	0
0.803	1	11	81	4	69	20	161	0
0.803	1	1	81	4	1	20	161	1
0.803	1	10	81	4	14	20	161	1
0.804	1	8	81	5	75	20	161	0
0.804	1	15	81	5	82	20	161	0
0.804	1	12	81	5	26	20	161	1
0.804	1	14	81	5	35	20	161	1
0.805	1	7	81	6	88	20	161	0
0.805	1	4	81	6	93	20	161	0
0.805	1	13	81	6	43	20	161	1
0.805	1	5	81	6	54	20	161	1
0.806	1	6	81	7	97	20	161	0
0.806	1	2	81	7	100	20	161	0
0.806	1	3	81	7	62	20	161	1
0.806	1	11	81	7	69	20	161	1
0.807	1	9	81	8	102	20	161	0
0.807	1	1	81	8	1	20	161	0
0.807	1	8	81	8	75	20	161	1
0.807	1	15	81	8	82	20	161	1
0.808	1	10	81	9	14	20	161	0
0.808	1	12	81	9	26	20	161	0
0.808	1	7	81	9	88	20	161	1
0.808	1	4	81	9	93	20	161	1
0.809	1	14	81	10	35	20	161	0
0.809	1	13	81	10	43	20	161	0
0.809	1	6	81	10	97	20	161	1
0.809	1	2	81	10	100	20	161	1
0.81	1	5	82	1	54	20	161	0
0.81	1	3	82	1	62	20	161	0
0.81	1	9	82	1	102	20	161	1
0.81	1	1	82	1	1	20	161	1
0.811	1	11	82	2	69	20	161	0
0.811	1	8	82	2	75	20	161	0
0.811	1	10	82	2	14	20	161	1
0.811	1	12	82	2	26	20	161	1
0.812	1	15	82	3	82	20	161	0
0.812	1	7	82	3	88	20	161	0
0.812	1	14	82	3	35	20	161	1
0.812	1	13	82	3	43	20	161	1
0.813	1	4	82	4	93	20	161	0
0.813	1	6	82	4	97	20	161	0
0.813	1	5	82	4	54	20	161	1
0.813	1	3	82	4	62	20	161	1
0.814	1	2	82	5	100	20	161	0
0.814	1	9	82	5	102	20	161	0
0.814	1	11	82	5	69	20	161	1
0.814	1	8	82	5	75	20	161	1
0.815	1	1	82	6	1	20	161	0
0.815	1	10	82	6	14	20	161	0
0.815	1	15	82	6	82	20	161	1
0.815	1	7	82	6	88	20	161	1
0.816	1	12	82	7	26	20	161	0
0.816	1	14	82	7	35	20	161	0
0.816	1	4	82	7	93	20	161	1
0.816	1	6	82	7	97	20	161	1
0.817	1	13	82	8	43	20	161	0
0.817	1	5	82	8	54	20	161	0
0.817	1	2	82	8	100	20	161	1
0.817	1	9	82	8	102	20	161	1
0.818	1	3	82	9	62	20	161	0
0.818	1	11	82	9	69	20	161	0
0.818	1	1	82	9	1	20	161	1
0.818	1	10	82	9	14	20	161	1
0.819	1	8	82	10	75	20	161	0
0.819	1	15	82	10	82	20	161	0
0.819	1	12	82	10	26	20	161	1
0.819	1	14	82	10	35	20	161	1
0.82	1	7	83	1	88	20	161	0
0.82	1	4	83	1	93	20	161	0
0.82	1	13	83	1	43	20	161	1
0.82	1	5	83	1	54	20	161	1
0.821	1	6	83	2	97	20	161	0
0.821	1	2	83	2	100	20	161	0
0.821	1	3	83	2	62	20	161	1
0.821	1	11	83	2	69	20	161	1
0.822	1	9	83	3	102	20	161	0
0.822	1	1	83	3	1	20	161	0
0.822	1	8	83	3	75	20	161	1
0.822	1	15	83	3	82	20	161	1
0.823	1	10	83	4	14	20	161	0
0.823	1	12	83	4	26	20	161	0
0.823	1	7	83	4	88	20	161	1
0.823	1	4	83	4	93	20	161	1
0.824	1	14	83	5	35	20	161	0
0.824	1	13	83	5	43	20	161	0
0.824	1	6	83	5	97	20	161	1
0.824	1	2	83	5	100	20	161	1
0.825	1	5	83	6	54	20	161	0
0.825	1	3	83	6	62	20	161	0
0.825	1	9	83	6	102	20	161	1
0.825	1	1	83	6	1	20	161	1
0.826	1	11	83	7	69	20	161	0
0.826	1	8	83	7	75	20	161	0
0.826	1	10	83	7	14	20	161	1
0.826	1	12	83	7	26	20	161	1
0.827	1	15	83	8	82	20	161	0
0.827	1	7	83	8	88	20	161	0
0.827	1	14	83	8	35	20	161	1
0.827	1	13	83	8	43	20	161	1
0.828	1	4	83	9	93	20	161	0
0.828	1	6	83	9	97	20	161	0
0.828	1	5	83	9	54	20	161	1
0.828	1	3	83	9	62	20	161	1
0.829	1	2	83	10	100	20	161	0
0.829	1	9	83	10	102	20	161	0
0.829	1	11	83	10	69	20	161	1
0.829	1	8	83	10	75	20	161	1
0.83	1	1	84	1	1	20	161	0
0.83	1	10	84	1	14	20	161	0
0.83	1	15	84	1	82	20	161	1
0.83	1	7	84	1	88	20	161	1
0.831	1	12	84	2	26	20	161	0
0.831	1	14	84	2	35	20	161	0
0.831	1	4	84	2	93	20	161	1
0.831	1	6	84	2	97	20	161	1
0.832	1	13	84	3	43	20	161	0
0.832	1	5	84	3	54	20	161	0
0.832	1	2	84	3	100	20	161	1
0.832	1	9	84	3	102	20	161	1
0.833	1	3	84	4	62	20	161	0
0.833	1	11	84	4	69	20	161	0
0.833	1	1	84	4	1	20	161	1
0.833	1	10	84	4	14	20	161	1
0.834	1	8	84	5	75	20	161	0
0.834	1	15	84	5	82	20	161	0
0.834	1	12	84	5	26	20	161	1
0.834	1	14	84	5	35	20	161	1
0.835	1	7	84	6	88	20	161	0
0.835	1	4	84	6	93	20	161	0
0.835	1	13	84	6	43	20	161	1
0.835	1	5	84	6	54	20	161	1
0.836	1	6	84	7	97	20	161	0
0.836	1	2	84	7	100	20	161	0
0.836	1	3	84	7	62	20	161	1
0.836	1	11	84	7	69	20	161	1
0.837	1	9	84	8	102	20	161	0
0.837	1	1	84	8	1	20	161	0
0.837	1	8	84	8	75	20	161	1
0.837	1	15	84	8	82	20	161	1
0.838	1	10	84	9	14	20	161	0
0.838	1	12	84	9	26	20	161	0
0.838	1	7	84	9	88	20	161	1
0.838	1	4	84	9	93	20	161	1
0.839	1	14	84	10	35	20	161	0
0.839	1	13	84	10	43	20	161	0
0.839	1	6	84	10	97	20	161	1
0.839	1	2	84	10	100	20	161	1
0.84	1	5	85	1	54	20	161	0
0.84	1	3	85	1	62	20	161	0
0.84	1	9	85	1	102	20	161	1
0.84	1	1	85	1	1	20	161	1
0.841	1	11	85	2	69	20	161	0
0.841	1	8	85	2	75	20	161	0
0.841	1	10	85	2	14	20	161	1
0.841	1	12	85	2	26	20	161	1
0.842	1	15	85	3	82	20	161	0
0.842	1	7	85	3	88	20	161	0
0.842	1	14	85	3	35	20	161	1
0.842	1	13	85	3	43	20	161	1
0.843	1	4	85	4	93	20	161	0
0.843	1	6	85	4	97	20	161	0
0.843	1	5	85	4	54	20	161	1
0.843	1	3	85	4	62	20	161	1
0.844	1	2	85	5	100	20	161	0
0.844	1	9	85	5	102	20	161	0
0.844	1	11	85	5	69	20	161	1
0.844	1	8	85	5	75	20	161	1
0.845	1	1	85	6	1	20	161	0
0.845	1	10	85	6	14	20	161	0
0.845	1	15	85	6	82	20	161	1
0.845	1	7	85	6	88	20	161	1
0.846	1	12	85	7	26	20	161	0
0.846	1	14	85	7	35	20	161	0
0.846	1	4	85	7	93	20	161	1
0.846	1	6	85	7	97	20	161	1
0.847	1	13	85	8	43	20	161	0
0.847	1	5	85	8	54	20	161	0
0.847	1	2	85	8	100	20	161	1
0.847	1	9	85	8	102	20	161	1
0.848	1	3	85	9	62	20	161	0
0.848	1	11	85	9	69	20	161	0
0.848	1	1	85	9	1	20	161	1
0.848	1	10	85	9	14	20	161	1
0.849	1	8	85	10	75	20	161	0
0.849	1	15	85	10	82	20	161	0
0.849	1	12	85	10	26	20	161	1
0.849	1	14	85	10	35	20	161	1
0.85	1	7	86	1	88	20	161	0
0.85	1	4	86	1	93	20	161	0
0.85	1	13	86	1	43	20	161	1
0.85	1	5	86	1	54	20	161	1
0.851	1	6	86	2	97	20	161	0
0.851	1	2	86	2	100	20	161	0
0.851	1	3	86	2	62	20	161	1
0.851	1	11	86	2	69	20	161	1
0.852	1	9	86	3	102	20	161	0
0.852	1	1	86	3	1	20	161	0
0.852	1	8	86	3	75	20	161	1
0.852	1	15	86	3	82	20	161	1
0.853	1	10	86	4	14	20	161	0
0.853	1	12	86	4	26	20	161	0
0.853	1	7	86	4	88	20	161	1
0.853	1	4	86	4	93	20	161	1
0.854	1	14	86	5	35	20	161	0
0.854	1	13	86	5	43	20	161	0
0.854	1	6	86	5	97	20	161	1
0.854	1	2	86	5	100	20	161	1
0.855	1	5	86	6	54	20	161	0
0.855	1	3	86	6	62	20	161	0
0.855	1	9	86	6	102	20	161	1
0.855	1	1	86	6	1	20	161	1
0.856	1	11	86	7	69	20	161	0
0.856	1	8	86	7	75	20	161	0
0.856	1	10	86	7	14	20	161	1
0.856	1	12	86	7	26	20	161	1
0.857	1	15	86	8	82	20	161	0
0.857	1	7	86	8	88	20	161	0
0.857	1	14	86	8	35	20	161	1
0.857	1	13	86	8	43	20	161	1
0.858	1	4	86	9	93	20	161	0
0.858	1	6	86	9	97	20	161	0
0.858	1	5	86	9	54	20	161	1
0.858	1	3	86	9	62	20	161	1
0.859	1	2	86	10	100	20	161	0
0.859	1	9	86	10	102	20	161	0
0.859	1	11	86	10	69	20	161	1
0.859	1	8	86	10	75	20	161	1
0.86	1	1	87	1	1	20	161	0
0.86	1	10	87	1	14	20	161	0
0.86	1	15	87	1	82	20	161	1
0.86	1	7	87	1	88	20	161	1
0.861	1	12	87	2	26	20	161	0
0.861	1	14	87	2	35	20	161	0
0.861	1	4	87	2	93	20	161	1
0.861	1	6	87	2	97	20	161	1
0.862	1	13	87	3	43	20	161	0
0.862	1	5	87	3	54	20	161	0
0.862	1	2	87	3	100	20	161	1
0.862	1	9	87	3	102	20	161	1
0.863	1	3	87	4	62	20	161	0
0.863	1	11	87	4	69	20	161	0
0.863	1	1	87	4	1	20	161	1
0.863	1	10	87	4	14	20	161	1
0.864	1	8	87	5	75	20	161	0
0.864	1	15	87	5	82	20	161	0
0.864	1	12	87	5	26	20	161	1
0.864	1	14	87	5	35	20	161	1
0.865	1	7	87	6	88	20	161	0
0.865	1	4	87	6	93	20	161	0
0.865	1	13	87	6	43	20	161	1
0.865	1	5	87	6	54	20	161	1
0.866	1	6	87	7	97	20	161	0
0.866	1	2	87	7	100	20	161	0
0.866	1	3	87	7	62	20	161	1
0.866	1	11	87	7	69	20	161	1
0.867	1	9	87	8	102	20	161	0
0.867	1	1	87	8	1	20	161	0
0.867	1	8	87	8	75	20	161	1
0.867	1	15	87	8	82	20	161	1
0.868	1	10	87	9	14	20	161	0
0.868	1	12	87	9	26	20	161	0
0.868	1	7	87	9	88	20	161	1
0.868	1	4	87	9	93	20	161	1
0.869	1	14	87	10	35	20	161	0
0.869	1	13	87	10	43	20	161	0
0.869	1	6	87	10	97	20	161	1
0.869	1	2	87	10	100	20	161	1
0.87	1	5	88	1	54	20	161	0
0.87	1	3	88	1	62	20	161	0
0.87	1	9	88	1	102	20	161	1
0.87	1	1	88	1	1	20	161	1
0.871	1	11	88	2	69	20	161	0
0.871	1	8	88	2	75	20	161	0
0.871	1	10	88	2	14	20	161	1
0.871	1	12	88	2	26	20	161	1
0.872	1	15	88	3	82	20	161	0
0.872	1	7	88	3	88	20	161	0
0.872	1	14	88	3	35	20	161	1
0.872	1	13	88	3	43	20	161	1
0.873	1	4	88	4	93	20	161	0
0.873	1	6	88	4	97	20	161	0
0.873	1	5	88	4	54	20	161	1
0.873	1	3	88	4	62	20	161	1
0.874	1	2	88	5	100	20	161	0
0.874	1	9	88	5	102	20	161	0
0.874	1	11	88	5	69	20	161	1
0.874	1	8	88	5	75	20	161	1
0.875	1	1	88	6	1	20	161	0
0.875	1	10	88	6	14	20	161	0
0.875	1	15	88	6	82	20	161	1
0.875	1	7	88	6	88	20	161	1
0.876	1	12	88	7	26	20	161	0
0.876	1	14	88	7	35	20	161	0
0.876	1	4	88	7	93	20	161	1
0.876	1	6	88	7	97	20	161	1
0.877	1	13	88	8	43	20	161	0
0.877	1	5	88	8	54	20	161	0
0.877	1	2	88	8	100	20	161	1
0.877	1	9	88	8	102	20	161	1
0.878	1	3	88	9	62	20	161	0
0.878	1	11	88	9	69	20	161	0
0.878	1	1	88	9	1	20	161	1
0.878	1	10	88	9	14	20	161	1
0.879	1	8	88	10	75	20	161	0
0.879	1	15	88	10	82	20	161	0
0.879	1	12	88	10	26	20	161	1
0.879	1	14	88	10	35	20	161	1
0.88	1	7	89	1	88	20	161	0
0.88	1	4	89	1	93	20	161	0
0.88	1	13	89	1	43	20	161	1
0.88	1	5	89	1	54	20	161	1
0.881	1	6	89	2	97	20	161	0
0.881	1	2	89	2	100	20	161	0
0.881	1	3	89	2	62	20	161	1
0.881	1	11	89	2	69	20	161	1
0.882	1	9	89	3	102	20	161	0
0.882	1	1	89	3	1	20	161	0
0.882	1	8	89	3	75	20	161	1
0.882	1	15	89	3	82	20	161	1
0.883	1	10	89	4	14	20	161	0
0.883	1	12	89	4	26	20	161	0
0.883	1	7	89	4	88	20	161	1
0.883	1	4	89	4	93	20	161	1
0.884	1	14	89	5	35	20	161	0
0.884	1	13	89	5	43	20	161	0
0.884	1	6	89	5	97	20	161	1
0.884	1	2	89	5	100	20	161	1
0.885	1	5	89	6	54	20	161	0
0.885	1	3	89	6	62	20	161	0
0.885	1	9	89	6	102	20	161	1
0.885	1	1	89	6	1	20	161	1
0.886	1	11	89	7	69	20	161	0
0.886	1	8	89	7	75	20	161	0
0.886	1	10	89	7	14	20	161	1
0.886	1	12	89	7	26	20	161	1
0.887	1	15	89	8	82	20	161	0
0.887	1	7	89	8	88	20	161	0
0.887	1	14	89	8	35	20	161	1
0.887	1	13	89	8	43	20	161	1
0.888	1	4	89	9	93	20	161	0
0.888	1	6	89	9	97	20	161	0
0.888	1	5	89	9	54	20	161	1
0.888	1	3	89	9	62	20	161	1
0.889	1	2	89	10	100	20	161	0
0.889	1	9	89	10	102	20	161	0
0.889	1	11	89	10	69	20	161	1
0.889	1	8	89	10	75	20	161	1
0.89	1	1	90	1	1	20	161	0
0.89	1	10	90	1	14	20	161	0
0.89	1	15	90	1	82	20	161	1
0.89	1	7	90	1	88	20	161	1
0.891	1	12	90	2	26	20	161	0
0.891	1	14	90	2	35	20	161	0
0.891	1	4	90	2	93	20	161	1
0.891	1	6	90	2	97	20	161	1
0.892	1	13	90	3	43	20	161	0
0.892	1	5	90	3	54	20	161	0
0.892	1	2	90	3	100	20	161	1
0.892	1	9	90	3	102	20	161	1
0.893	1	3	90	4	62	20	161	0
0.893	1	11	90	4	69	20	161	0
0.893	1	1	90	4	1	20	161	1
0.893	1	10	90	4	14	20	161	1
0.894	1	8	90	5	75	20	161	0
0.894	1	15	90	5	82	20	161	0
0.894	1	12	90	5	26	20	161	1
0.894	1	14	90	5	35	20	161	1
0.895	1	7	90	6	88	20	161	0
0.895	1	4	90	6	93	20	161	0
0.895	1	13	90	6	43	20	161	1
0.895	1	5	90	6	54	20	161	1
0.896	1	6	90	7	97	20	161	0
0.896	1	2	90	7	100	20	161	0
0.896	1	3	90	7	62	20	161	1
0.896	1	11	90	7	69	20	161	1
0.897	1	9	90	8	102	20	161	0
0.897	1	1	90	8	1	20	161	0
0.897	1	8	90	8	75	20	161	1
0.897	1	15	90	8	82	20	161	1
0.898	1	10	90	9	14	20	161	0
0.898	1	12	90	9	26	20	161	0
0.898	1	7	90	9	88	20	161	1
0.898	1	4	90	9	93	20	161	1
0.899	1	14	90	10	35	20	161	0
0.899	1	13	90	10	43	20	161	0
0.899	1	6	90	10	97	20	161	1
0.899	1	2	90	10	100	20	161	1
